it, prob 
2720, 0.0012063333
2721, 0.0012063939
2722, 0.0012064546
2723, 0.0012065151
2724, 0.0012051823
2725, 0.0012039731
2726, 0.0012040335
2727, 0.001201141
2728, 0.0012012012
2729, 0.0012012613
2730, 0.0012013215
2731, 0.0012013816
2732, 0.0012014417
2733, 0.0012015019
2734, 0.001201562
2735, 0.0012016222
2736, 0.0012016824
2737, 0.0012017426
2738, 0.0011994602
2739, 0.0011977841
2740, 0.0011978439
2741, 0.0011954573
2742, 0.0011955168
2743, 0.0011955764
2744, 0.0011956359
2745, 0.0011956955
2746, 0.0011957551
2747, 0.0011958147
2748, 0.0011958742
2749, 0.0011959338
2750, 0.0011959934
2751, 0.001196053
2752, 0.0011961126
2753, 0.0011961722
2754, 0.0011962319
2755, 0.0011952786
2756, 0.0011953382
2757, 0.0011925466
2758, 0.0011926058
2759, 0.0011913035
2760, 0.0011913626
2761, 0.0011914218
2762, 0.0011884718
2763, 0.0011885307
2764, 0.0011885895
2765, 0.0011886484
2766, 0.0011887073
2767, 0.0011872959
2768, 0.0011873547
2769, 0.0011857122
2770, 0.0011857707
2771, 0.0011858293
2772, 0.001185888
2773, 0.0011859465
2774, 0.001183607
2775, 0.0011836655
2776, 0.0011837238
2777, 0.0011837822
2778, 0.0011838406
2779, 0.001183899
2780, 0.0011839573
2781, 0.0011840158
2782, 0.0011840742
2783, 0.0011841326
2784, 0.0011841911
2785, 0.0011842495
2786, 0.001184308
2787, 0.0011843664
2788, 0.0011844249
2789, 0.0011844833
2790, 0.0011823825
2791, 0.0011824408
2792, 0.0011792453
2793, 0.0011793033
2794, 0.0011793611
2795, 0.0011794191
2796, 0.0011794771
2797, 0.0011795351
2798, 0.001179593
2799, 0.001179651
2800, 0.001179709
2801, 0.001179767
2802, 0.001179825
2803, 0.0011766437
2804, 0.0011745705
2805, 0.001174628
2806, 0.0011746855
2807, 0.001174743
2808, 0.0011748006
2809, 0.0011748581
2810, 0.0011749156
2811, 0.0011749731
2812, 0.0011750306
2813, 0.0011750881
2814, 0.0011751456
2815, 0.0011752032
2816, 0.0011752608
2817, 0.0011753183
2818, 0.0011753759
2819, 0.0011754334
2820, 0.001175491
2821, 0.0011741108
2822, 0.0011741683
2823, 0.0011742257
2824, 0.0011742832
2825, 0.0011743406
2826, 0.0011711888
2827, 0.0011690209
2828, 0.0011690779
2829, 0.0011691349
2830, 0.0011685656
2831, 0.0011686225
2832, 0.0011686794
2833, 0.0011687363
2834, 0.0011669178
2835, 0.0011669747
2836, 0.0011670314
2837, 0.0011670882
2838, 0.0011671449
2839, 0.0011672017
2840, 0.0011672584
2841, 0.0011673152
2842, 0.001167372
2843, 0.0011674288
2844, 0.0011674855
2845, 0.0011675423
2846, 0.0011675991
2847, 0.0011676559
2848, 0.0011677127
2849, 0.0011677695
2850, 0.0011678264
2851, 0.0011665209
2852, 0.0011665776
2853, 0.0011666343
2854, 0.001166691
2855, 0.0011667477
2856, 0.0011668045
2857, 0.0011668612
2858, 0.0011669178
2859, 0.0011669747
2860, 0.0011670314
2861, 0.0011670882
2862, 0.0011671449
2863, 0.0011672017
2864, 0.0011672584
2865, 0.0011661241
2866, 0.0011661807
2867, 0.0011662374
2868, 0.0011662941
2869, 0.0011663508
2870, 0.001164992
2871, 0.0011650486
2872, 0.0011651051
2873, 0.0011651617
2874, 0.0011652182
2875, 0.0011652748
2876, 0.0011632979
2877, 0.0011633544
2878, 0.00116189
2879, 0.0011619462
2880, 0.0011620026
2881, 0.0011620588
2882, 0.0011600368
2883, 0.0011600928
2884, 0.0011601489
2885, 0.001160205
2886, 0.0011602611
2887, 0.0011603171
2888, 0.0011603732
2889, 0.0011604293
2890, 0.0011604854
2891, 0.0011605415
2892, 0.0011605977
2893, 0.0011606539
2894, 0.00116071
2895, 0.0011607661
2896, 0.0011578541
2897, 0.00115791
2898, 0.0011579659
2899, 0.0011580217
2900, 0.0011580776
2901, 0.0011581335
2902, 0.0011581894
2903, 0.0011582453
2904, 0.0011583011
2905, 0.001158357
2906, 0.00115724
2907, 0.0011572958
2908, 0.001155624
2909, 0.0011556797
2910, 0.0011557353
2911, 0.001155791
2912, 0.0011534025
2913, 0.001153458
2914, 0.0011517972
2915, 0.0011498107
2916, 0.0011498658
2917, 0.001149921
2918, 0.0011477761
2919, 0.0011478311
2920, 0.001146515
2921, 0.0011438376
2922, 0.0011427483
2923, 0.0011428028
2924, 0.0011428571
2925, 0.0011429116
2926, 0.001142966
2927, 0.0011430205
2928, 0.0011404676
2929, 0.0011405218
2930, 0.001138142
2931, 0.001138196
2932, 0.00113825
2933, 0.0011383039
2934, 0.0011363636
2935, 0.0011364175
2936, 0.0011339475
2937, 0.0011340012
2938, 0.0011340547
2939, 0.0011341083
2940, 0.001134162
2941, 0.0011342155
2942, 0.001134269
2943, 0.0011343227
2944, 0.0011335191
2945, 0.0011335727
2946, 0.0011336262
2947, 0.0011336798
2948, 0.0011337333
2949, 0.0011337869
2950, 0.0011338404
2951, 0.0011321289
2952, 0.0011321823
2953, 0.0011322357
2954, 0.0011322891
2955, 0.0011323425
2956, 0.0011323959
2957, 0.0011324494
2958, 0.0011325028
2959, 0.0011325562
2960, 0.0011326097
2961, 0.0011297307
2962, 0.0011297839
2963, 0.0011298371
2964, 0.0011274486
2965, 0.0011275016
2966, 0.0011275546
2967, 0.0011276075
2968, 0.0011257036
2969, 0.0011257564
2970, 0.0011258092
2971, 0.001125862
2972, 0.0011242798
2973, 0.0011243324
2974, 0.001124385
2975, 0.0011244378
2976, 0.0011244905
2977, 0.0011245431
2978, 0.0011245959
2979, 0.0011232274
2980, 0.00112328
2981, 0.0011233325
2982, 0.0011233852
2983, 0.0011218098
2984, 0.0011202913
2985, 0.0011203436
2986, 0.0011189855
2987, 0.0011190376
2988, 0.0011176827
2989, 0.001116279
2990, 0.001116331
2991, 0.0011163829
2992, 0.0011164348
2993, 0.0011164867
2994, 0.0011165388
2995, 0.0011165907
2996, 0.0011157083
2997, 0.0011142062
2998, 0.0011142578
2999, 0.0011143096
3000, 0.0011143613
3001, 0.001114413
3002, 0.0011144648
3003, 0.0011145166
3004, 0.0011145683
3005, 0.0011146201
3006, 0.0011146718
3007, 0.0011147236
3008, 0.0011147754
3009, 0.0011148272
3010, 0.001114879
3011, 0.0011132242
3012, 0.0011132758
3013, 0.0011133275
3014, 0.0011133791
3015, 0.0011134307
3016, 0.0011118317
3017, 0.0011118832
3018, 0.0011119348
3019, 0.0011119862
3020, 0.0011120378
3021, 0.0011120894
3022, 0.0011121408
3023, 0.0011121924
3024, 0.001112244
3025, 0.0011122955
3026, 0.001112347
3027, 0.0011123986
3028, 0.0011124501
3029, 0.001110854
3030, 0.0011109054
3031, 0.0011109568
3032, 0.0011110082
3033, 0.0011110597
3034, 0.0011111111
3035, 0.00110957
3036, 0.0011073686
3037, 0.0011074197
3038, 0.0011074708
3039, 0.0011075219
3040, 0.001107573
3041, 0.0011076241
3042, 0.0011076753
3043, 0.0011077264
3044, 0.0011077775
3045, 0.0011078287
3046, 0.0011078798
3047, 0.0011079309
3048, 0.0011079821
3049, 0.0011080332
3050, 0.0011080845
3051, 0.0011081356
3052, 0.0011081868
3053, 0.0011082379
3054, 0.0011082891
3055, 0.0011068069
3056, 0.0011068579
3057, 0.0011058379
3058, 0.0011042098
3059, 0.0011042606
3060, 0.0011043114
3061, 0.0011043622
3062, 0.0011044131
3063, 0.0011044638
3064, 0.0011045147
3065, 0.0011045656
3066, 0.0011046163
3067, 0.0011032454
3068, 0.0011013722
3069, 0.0011014227
3070, 0.0011014732
3071, 0.0011015238
3072, 0.0011015743
3073, 0.0011016249
3074, 0.0010988507
3075, 0.0010989011
3076, 0.0010989514
3077, 0.0010990017
3078, 0.001099052
3079, 0.0010991024
3080, 0.0010991527
3081, 0.0010975442
3082, 0.0010975944
3083, 0.0010976447
3084, 0.001096391
3085, 0.0010964412
3086, 0.0010964912
3087, 0.0010965413
3088, 0.0010965915
3089, 0.0010966415
3090, 0.0010966917
3091, 0.0010967418
3092, 0.0010958904
3093, 0.0010959405
3094, 0.0010959905
3095, 0.0010960406
3096, 0.0010940919
3097, 0.0010927967
3098, 0.0010928464
3099, 0.0010928962
3100, 0.0010929459
3101, 0.0010929957
3102, 0.0010930455
3103, 0.0010930953
3104, 0.0010907603
3105, 0.0010908099
3106, 0.0010908595
3107, 0.0010909091
3108, 0.0010885835
3109, 0.0010886329
3110, 0.0010886822
3111, 0.0010887316
3112, 0.001088781
3113, 0.0010888304
3114, 0.0010888798
3115, 0.0010889292
3116, 0.0010889786
3117, 0.0010890281
3118, 0.0010872027
3119, 0.0010872519
3120, 0.0010859729
3121, 0.001086022
3122, 0.0010860711
3123, 0.0010861203
3124, 0.0010861694
3125, 0.0010862186
3126, 0.0010862678
3127, 0.0010863169
3128, 0.0010851382
3129, 0.0010851872
3130, 0.0010852363
3131, 0.0010852853
3132, 0.0010853345
3133, 0.0010853835
3134, 0.0010854326
3135, 0.0010854817
3136, 0.0010855307
3137, 0.0010837171
3138, 0.0010837661
3139, 0.0010824952
3140, 0.001082544
3141, 0.0010825928
3142, 0.0010826417
3143, 0.0010826904
3144, 0.0010827393
3145, 0.0010827882
3146, 0.001082837
3147, 0.0010828859
3148, 0.0010829348
3149, 0.0010829836
3150, 0.0010803997
3151, 0.0010804484
3152, 0.001080497
3153, 0.0010784094
3154, 0.0010784578
3155, 0.0010785062
3156, 0.0010785548
3157, 0.0010786032
3158, 0.0010770543
3159, 0.0010771026
3160, 0.0010771509
3161, 0.0010771992
3162, 0.0010772477
3163, 0.001077296
3164, 0.0010773443
3165, 0.0010773927
3166, 0.001077441
3167, 0.0010774895
3168, 0.0010754133
3169, 0.0010754615
3170, 0.0010755097
3171, 0.0010755579
3172, 0.0010738736
3173, 0.0010739216
3174, 0.0010739696
3175, 0.0010740177
3176, 0.0010740658
3177, 0.0010741139
3178, 0.0010730093
3179, 0.0010730573
3180, 0.0010731053
3181, 0.0010731533
3182, 0.0010718113
3183, 0.0010718593
3184, 0.0010719071
3185, 0.001071955
3186, 0.0010720028
3187, 0.0010706638
3188, 0.001068614
3189, 0.0010686615
3190, 0.0010687091
3191, 0.0010687567
3192, 0.0010669986
3193, 0.0010670461
3194, 0.0010670935
3195, 0.001067141
3196, 0.0010671885
3197, 0.0010660507
3198, 0.0010660981
3199, 0.0010661455
3200, 0.0010661928
3201, 0.0010662401
3202, 0.0010662875
3203, 0.0010663349
3204, 0.0010663823
3205, 0.0010664297
3206, 0.001066477
3207, 0.0010665244
3208, 0.0010665719
3209, 0.0010666193
3210, 0.0010666667
3211, 0.0010667141
3212, 0.0010667614
3213, 0.0010668089
3214, 0.0010668563
3215, 0.0010669037
3216, 0.0010669512
3217, 0.0010669986
3218, 0.0010670461
3219, 0.0010670935
3220, 0.0010654355
3221, 0.001063924
3222, 0.0010639713
3223, 0.0010640185
3224, 0.0010640656
3225, 0.0010641128
3226, 0.00106416
3227, 0.0010620409
3228, 0.0010620878
3229, 0.0010621349
3230, 0.0010621819
3231, 0.0010622289
3232, 0.001062276
3233, 0.001062323
3234, 0.00106237
3235, 0.0010611487
3236, 0.0010611956
3237, 0.0010601175
3238, 0.0010601643
3239, 0.0010602112
3240, 0.001060258
3241, 0.0010603048
3242, 0.0010603517
3243, 0.0010603985
3244, 0.0010604454
3245, 0.0010604922
3246, 0.0010605392
3247, 0.001060586
3248, 0.0010606329
3249, 0.0010606797
3250, 0.0010607266
3251, 0.0010607735
3252, 0.0010608204
3253, 0.001058481
3254, 0.0010585277
3255, 0.0010585744
3256, 0.0010586211
3257, 0.0010586679
3258, 0.0010568497
3259, 0.0010568963
3260, 0.0010569427
3261, 0.0010569893
3262, 0.0010558269
3263, 0.0010558733
3264, 0.0010559198
3265, 0.0010539258
3266, 0.0010539722
3267, 0.0010540185
3268, 0.0010540647
3269, 0.001054111
3270, 0.0010541574
3271, 0.0010529087
3272, 0.0010529548
3273, 0.001053001
3274, 0.0010530473
3275, 0.0010530935
3276, 0.0010531397
3277, 0.0010531859
3278, 0.0010518474
3279, 0.0010518935
3280, 0.0010519396
3281, 0.0010519857
3282, 0.0010520318
3283, 0.0010520779
3284, 0.001052124
3285, 0.0010521701
3286, 0.0010522163
3287, 0.0010522624
3288, 0.0010523085
3289, 0.0010523547
3290, 0.0010524008
3291, 0.0010524469
3292, 0.0010513405
3293, 0.0010513865
3294, 0.0010514326
3295, 0.0010514787
3296, 0.0010515247
3297, 0.0010515708
3298, 0.0010516169
3299, 0.001051663
3300, 0.001051709
3301, 0.0010517552
3302, 0.0010518013
3303, 0.0010518474
3304, 0.0010498688
3305, 0.0010484928
3306, 0.0010485386
3307, 0.0010485845
3308, 0.0010486302
3309, 0.0010486761
3310, 0.0010487218
3311, 0.0010471661
3312, 0.0010472118
3313, 0.0010472575
3314, 0.0010473032
3315, 0.001047349
3316, 0.0010473946
3317, 0.0010474403
3318, 0.0010474861
3319, 0.0010475317
3320, 0.0010475775
3321, 0.0010476232
3322, 0.001047669
3323, 0.0010477147
3324, 0.0010477604
3325, 0.0010478061
3326, 0.0010478519
3327, 0.0010478976
3328, 0.0010479434
3329, 0.0010479891
3330, 0.001048035
3331, 0.0010480807
3332, 0.0010466181
3333, 0.0010466637
3334, 0.0010467094
3335, 0.001046755
3336, 0.0010468008
3337, 0.0010468464
3338, 0.001046892
3339, 0.0010469377
3340, 0.0010469834
3341, 0.001047029
3342, 0.001044932
3343, 0.0010449776
3344, 0.0010450231
3345, 0.0010450686
3346, 0.0010428888
3347, 0.0010429341
3348, 0.0010429794
3349, 0.0010430248
3350, 0.0010417119
3351, 0.0010417571
3352, 0.0010418023
3353, 0.0010418475
3354, 0.0010418928
3355, 0.001041938
3356, 0.0010419833
3357, 0.0010420285
3358, 0.0010420737
3359, 0.001042119
3360, 0.0010421643
3361, 0.0010422094
3362, 0.0010422547
3363, 0.0010423
3364, 9.982205E-4
3365, 9.98264E-4
3366, 9.967065E-4
3367, 9.954125E-4
3368, 9.939498E-4
3369, 9.939928E-4
3370, 9.940357E-4
3371, 9.940787E-4
3372, 9.941218E-4
3373, 9.941647E-4
3374, 9.942077E-4
3375, 9.916357E-4
3376, 9.898434E-4
3377, 9.89886E-4
3378, 9.899286E-4
3379, 9.899712E-4
3380, 9.900138E-4
3381, 9.88567E-4
3382, 9.886095E-4
3383, 9.88652E-4
3384, 9.886945E-4
3385, 9.88737E-4
3386, 9.887795E-4
3387, 9.88822E-4
3388, 9.888646E-4
3389, 9.889071E-4
3390, 9.889496E-4
3391, 9.88992E-4
3392, 9.873788E-4
3393, 9.874211E-4
3394, 9.874635E-4
3395, 9.875059E-4
3396, 9.875483E-4
3397, 9.875908E-4
3398, 9.876331E-4
3399, 9.876755E-4
3400, 9.87718E-4
3401, 9.877604E-4
3402, 9.878027E-4
3403, 9.861933E-4
3404, 9.862356E-4
3405, 9.862778E-4
3406, 9.863202E-4
3407, 9.857283E-4
3408, 9.857706E-4
3409, 9.858129E-4
3410, 9.858551E-4
3411, 9.858974E-4
3412, 9.859396E-4
3413, 9.851794E-4
3414, 9.852217E-4
3415, 9.852638E-4
3416, 9.853061E-4
3417, 9.853482E-4
3418, 9.853905E-4
3419, 9.854328E-4
3420, 9.854749E-4
3421, 9.855172E-4
3422, 9.855594E-4
3423, 9.856017E-4
3424, 9.845047E-4
3425, 9.845468E-4
3426, 9.84589E-4
3427, 9.846312E-4
3428, 9.846734E-4
3429, 9.847155E-4
3430, 9.847577E-4
3431, 9.847998E-4
3432, 9.84842E-4
3433, 9.848842E-4
3434, 9.849264E-4
3435, 9.849685E-4
3436, 9.834945E-4
3437, 9.82612E-4
3438, 9.82654E-4
3439, 9.82696E-4
3440, 9.82738E-4
3441, 9.8278E-4
3442, 9.82822E-4
3443, 9.81145E-4
3444, 9.811869E-4
3445, 9.792651E-4
3446, 9.793069E-4
3447, 9.793486E-4
3448, 9.793902E-4
3449, 9.794319E-4
3450, 9.794736E-4
3451, 9.795154E-4
3452, 9.79557E-4
3453, 9.795988E-4
3454, 9.779743E-4
3455, 9.78016E-4
3456, 9.780575E-4
3457, 9.780991E-4
3458, 9.781406E-4
3459, 9.781823E-4
3460, 9.782239E-4
3461, 9.782655E-4
3462, 9.783071E-4
3463, 9.783487E-4
3464, 9.771849E-4
3465, 9.7565114E-4
3466, 9.756925E-4
3467, 9.757339E-4
3468, 9.757753E-4
3469, 9.7581674E-4
3470, 9.758581E-4
3471, 9.758995E-4
3472, 9.7594096E-4
3473, 9.7598234E-4
3474, 9.744524E-4
3475, 9.744937E-4
3476, 9.7338017E-4
3477, 9.7116077E-4
3478, 9.7120175E-4
3479, 9.712428E-4
3480, 9.7128376E-4
3481, 9.713248E-4
3482, 9.7136584E-4
3483, 9.714069E-4
3484, 9.7144785E-4
3485, 9.714889E-4
3486, 9.715299E-4
3487, 9.7157096E-4
3488, 9.7161205E-4
3489, 9.716531E-4
3490, 9.716941E-4
3491, 9.694415E-4
3492, 9.6948235E-4
3493, 9.695233E-4
3494, 9.6956413E-4
3495, 9.69605E-4
3496, 9.683803E-4
3497, 9.6842105E-4
3498, 9.6846186E-4
3499, 9.685026E-4
3500, 9.685434E-4
3501, 9.685842E-4
3502, 9.6862495E-4
3503, 9.6866576E-4
3504, 9.6870656E-4
3505, 9.6874736E-4
3506, 9.6878817E-4
3507, 9.68829E-4
3508, 9.688698E-4
3509, 9.689106E-4
3510, 9.678505E-4
3511, 9.6789125E-4
3512, 9.67932E-4
3513, 9.6573733E-4
3514, 9.6359296E-4
3515, 9.6310873E-4
3516, 9.6314907E-4
3517, 9.631894E-4
3518, 9.6322974E-4
3519, 9.632701E-4
3520, 9.633104E-4
3521, 9.6335076E-4
3522, 9.6339115E-4
3523, 9.634315E-4
3524, 9.6347183E-4
3525, 9.635122E-4
3526, 9.623431E-4
3527, 9.607753E-4
3528, 9.591726E-4
3529, 9.592126E-4
3530, 9.572564E-4
3531, 9.572963E-4
3532, 9.573361E-4
3533, 9.561819E-4
3534, 9.5622166E-4
3535, 9.562614E-4
3536, 9.5630117E-4
3537, 9.56341E-4
3538, 9.5638074E-4
3539, 9.564205E-4
3540, 9.546341E-4
3541, 9.5467374E-4
3542, 9.547134E-4
3543, 9.54753E-4
3544, 9.5479266E-4
3545, 9.548323E-4
3546, 9.5487194E-4
3547, 9.5317035E-4
3548, 9.526176E-4
3549, 9.526571E-4
3550, 9.5269654E-4
3551, 9.52736E-4
3552, 9.527755E-4
3553, 9.5281494E-4
3554, 9.528544E-4
3555, 9.528939E-4
3556, 9.529334E-4
3557, 9.5297286E-4
3558, 9.517898E-4
3559, 9.511207E-4
3560, 9.499814E-4
3561, 9.486492E-4
3562, 9.486883E-4
3563, 9.487275E-4
3564, 9.47672E-4
3565, 9.4771106E-4
3566, 9.477501E-4
3567, 9.477892E-4
3568, 9.4782823E-4
3569, 9.478673E-4
3570, 9.4790634E-4
3571, 9.4794546E-4
3572, 9.46541E-4
3573, 9.4657997E-4
3574, 9.466189E-4
3575, 9.466579E-4
3576, 9.4669685E-4
3577, 9.4673585E-4
3578, 9.467748E-4
3579, 9.458404E-4
3580, 9.4587926E-4
3581, 9.4591815E-4
3582, 9.444034E-4
3583, 9.4300945E-4
3584, 9.417738E-4
3585, 9.408877E-4
3586, 9.409262E-4
3587, 9.394657E-4
3588, 9.395041E-4
3589, 9.375127E-4
3590, 9.3755097E-4
3591, 9.357201E-4
3592, 9.357582E-4
3593, 9.3579624E-4
3594, 9.358343E-4
3595, 9.358724E-4
3596, 9.359105E-4
3597, 9.3495933E-4
3598, 9.3499734E-4
3599, 9.3359314E-4
3600, 9.3234424E-4
3601, 9.32382E-4
3602, 9.304207E-4
3603, 9.3045837E-4
3604, 9.295934E-4
3605, 9.286926E-4
3606, 9.2749414E-4
3607, 9.2577684E-4
3608, 9.258141E-4
3609, 9.258514E-4
3610, 9.2588866E-4
3611, 9.259259E-4
3612, 9.259632E-4
3613, 9.249578E-4
3614, 9.24995E-4
3615, 9.250322E-4
3616, 9.250694E-4
3617, 9.251066E-4
3618, 9.245488E-4
3619, 9.2458597E-4
3620, 9.234723E-4
3621, 9.2350936E-4
3622, 9.2354644E-4
3623, 9.235835E-4
3624, 9.236206E-4
3625, 9.236577E-4
3626, 9.219176E-4
3627, 9.219545E-4
3628, 9.219915E-4
3629, 9.2202844E-4
3630, 9.2033134E-4
3631, 9.203681E-4
3632, 9.20405E-4
3633, 9.1930135E-4
3634, 9.193381E-4
3635, 9.193748E-4
3636, 9.194116E-4
3637, 9.194483E-4
3638, 9.194851E-4
3639, 9.1952184E-4
3640, 9.1955863E-4
3641, 9.1959536E-4
3642, 9.1963215E-4
3643, 9.1966894E-4
3644, 9.197057E-4
3645, 9.1974245E-4
3646, 9.1977924E-4
3647, 9.19816E-4
3648, 9.198528E-4
3649, 9.198896E-4
3650, 9.199264E-4
3651, 9.199632E-4
3652, 9.2E-4
3653, 9.200368E-4
3654, 9.200736E-4
3655, 9.2011044E-4
3656, 9.18127E-4
3657, 9.17102E-4
3658, 9.1713853E-4
3659, 9.171751E-4
3660, 9.172117E-4
3661, 9.156051E-4
3662, 9.145493E-4
3663, 9.1458566E-4
3664, 9.1462204E-4
3665, 9.1284333E-4
3666, 9.1287954E-4
3667, 9.129158E-4
3668, 9.12952E-4
3669, 9.1298827E-4
3670, 9.130245E-4
3671, 9.123002E-4
3672, 9.123364E-4
3673, 9.1237255E-4
3674, 9.1240875E-4
3675, 9.1244496E-4
3676, 9.1248116E-4
3677, 9.1251737E-4
3678, 9.125536E-4
3679, 9.11252E-4
3680, 9.112881E-4
3681, 9.0988213E-4
3682, 9.099181E-4
3683, 9.0995413E-4
3684, 9.099901E-4
3685, 9.1002614E-4
3686, 9.100621E-4
3687, 9.1009814E-4
3688, 9.101342E-4
3689, 9.1017014E-4
3690, 9.102062E-4
3691, 9.102422E-4
3692, 9.1027824E-4
3693, 9.1031427E-4
3694, 9.103503E-4
3695, 9.103863E-4
3696, 9.1042236E-4
3697, 9.104584E-4
3698, 9.104944E-4
3699, 9.092347E-4
3700, 9.092706E-4
3701, 9.093066E-4
3702, 9.093425E-4
3703, 9.0937846E-4
3704, 9.0941443E-4
3705, 9.0945035E-4
3706, 9.094863E-4
3707, 9.095223E-4
3708, 9.0955826E-4
3709, 9.0959424E-4
3710, 9.0855226E-4
3711, 9.085881E-4
3712, 9.0862403E-4
3713, 9.0865995E-4
3714, 9.069758E-4
3715, 9.070116E-4
3716, 9.0576144E-4
3717, 9.0433686E-4
3718, 9.043724E-4
3719, 9.04408E-4
3720, 9.0444356E-4
3721, 9.044791E-4
3722, 9.045147E-4
3723, 9.045503E-4
3724, 9.045859E-4
3725, 9.0462144E-4
3726, 9.04657E-4
3727, 9.046926E-4
3728, 9.047282E-4
3729, 9.0476376E-4
3730, 9.047994E-4
3731, 9.0398145E-4
3732, 9.023146E-4
3733, 9.0235006E-4
3734, 9.012186E-4
3735, 9.012539E-4
3736, 9.012892E-4
3737, 9.0132456E-4
3738, 9.013599E-4
3739, 9.0079504E-4
3740, 9.008303E-4
3741, 9.008656E-4
3742, 9.009009E-4
3743, 9.0001954E-4
3744, 8.985077E-4
3745, 8.985428E-4
3746, 8.972809E-4
3747, 8.9731585E-4
3748, 8.9626684E-4
3749, 8.9630176E-4
3750, 8.963367E-4
3751, 8.9637167E-4
3752, 8.9532486E-4
3753, 8.944196E-4
3754, 8.9445437E-4
3755, 8.944892E-4
3756, 8.94524E-4
3757, 8.9455873E-4
3758, 8.9459354E-4
3759, 8.9296116E-4
3760, 8.912656E-4
3761, 8.9130015E-4
3762, 8.9133467E-4
3763, 8.9136924E-4
3764, 8.896797E-4
3765, 8.8830525E-4
3766, 8.883396E-4
3767, 8.883739E-4
3768, 8.884082E-4
3769, 8.884425E-4
3770, 8.8847685E-4
3771, 8.885112E-4
3772, 8.885455E-4
3773, 8.870719E-4
3774, 8.871061E-4
3775, 8.8714034E-4
3776, 8.8717457E-4
3777, 8.872088E-4
3778, 8.8724296E-4
3779, 8.8608084E-4
3780, 8.8611495E-4
3781, 8.861491E-4
3782, 8.8618323E-4
3783, 8.862174E-4
3784, 8.8625157E-4
3785, 8.862857E-4
3786, 8.85126E-4
3787, 8.851601E-4
3788, 8.8519417E-4
3789, 8.852282E-4
3790, 8.8403735E-4
3791, 8.8407134E-4
3792, 8.8349404E-4
3793, 8.83528E-4
3794, 8.835619E-4
3795, 8.8359584E-4
3796, 8.836298E-4
3797, 8.836638E-4
3798, 8.836977E-4
3799, 8.8373164E-4
3800, 8.8376564E-4
3801, 8.8379957E-4
3802, 8.838335E-4
3803, 8.8288356E-4
3804, 8.829175E-4
3805, 8.8295137E-4
3806, 8.8298524E-4
3807, 8.8153005E-4
3808, 8.815638E-4
3809, 8.8159763E-4
3810, 8.816314E-4
3811, 8.816652E-4
3812, 8.81699E-4
3813, 8.817328E-4
3814, 8.817666E-4
3815, 8.818004E-4
3816, 8.818342E-4
3817, 8.81868E-4
3818, 8.819018E-4
3819, 8.8193564E-4
3820, 8.8088855E-4
3821, 8.809223E-4
3822, 8.80956E-4
3823, 8.796084E-4
3824, 8.7964203E-4
3825, 8.796757E-4
3826, 8.797093E-4
3827, 8.7974296E-4
3828, 8.797766E-4
3829, 8.789025E-4
3830, 8.789361E-4
3831, 8.789697E-4
3832, 8.7900326E-4
3833, 8.790369E-4
3834, 8.790705E-4
3835, 8.791041E-4
3836, 8.7913766E-4
3837, 8.791713E-4
3838, 8.776951E-4
3839, 8.7772857E-4
3840, 8.777621E-4
3841, 8.7779557E-4
3842, 8.765578E-4
3843, 8.7552343E-4
3844, 8.755567E-4
3845, 8.755901E-4
3846, 8.7425875E-4
3847, 8.74292E-4
3848, 8.743252E-4
3849, 8.7435846E-4
3850, 8.743917E-4
3851, 8.735615E-4
3852, 8.7359466E-4
3853, 8.7256724E-4
3854, 8.7260036E-4
3855, 8.726335E-4
3856, 8.714762E-4
3857, 8.7150926E-4
3858, 8.7154226E-4
3859, 8.7157526E-4
3860, 8.716083E-4
3861, 8.716413E-4
3862, 8.716744E-4
3863, 8.7012444E-4
3864, 8.701574E-4
3865, 8.6877693E-4
3866, 8.6799E-4
3867, 8.680228E-4
3868, 8.664532E-4
3869, 8.664858E-4
3870, 8.665185E-4
3871, 8.652146E-4
3872, 8.6524716E-4
3873, 8.652797E-4
3874, 8.653123E-4
3875, 8.6534483E-4
3876, 8.6537737E-4
3877, 8.6540997E-4
3878, 8.654425E-4
3879, 8.6547504E-4
3880, 8.642718E-4
3881, 8.6430425E-4
3882, 8.6433673E-4
3883, 8.638822E-4
3884, 8.6391467E-4
3885, 8.639471E-4
3886, 8.6397957E-4
3887, 8.64012E-4
3888, 8.640445E-4
3889, 8.6407695E-4
3890, 8.6410943E-4
3891, 8.6414185E-4
3892, 8.6417433E-4
3893, 8.642068E-4
3894, 8.642393E-4
3895, 8.642718E-4
3896, 8.6333096E-4
3897, 8.633634E-4
3898, 8.6339575E-4
3899, 8.6171366E-4
3900, 8.6174597E-4
3901, 8.617783E-4
3902, 8.6097175E-4
3903, 8.61004E-4
3904, 8.594597E-4
3905, 8.5949176E-4
3906, 8.595239E-4
3907, 8.59556E-4
3908, 8.5958815E-4
3909, 8.596203E-4
3910, 8.5801684E-4
3911, 8.5804885E-4
3912, 8.5808086E-4
3913, 8.581129E-4
3914, 8.581449E-4
3915, 8.581769E-4
3916, 8.567065E-4
3917, 8.567384E-4
3918, 8.558458E-4
3919, 8.5587765E-4
3920, 8.559095E-4
3921, 8.559413E-4
3922, 8.5428817E-4
3923, 8.543199E-4
3924, 8.5359067E-4
3925, 8.5362233E-4
3926, 8.53654E-4
3927, 8.536857E-4
3928, 8.537174E-4
3929, 8.5374905E-4
